Date,Time,Source,Headline,Symbol,Company,Positive,Negative,Neutral
05/28/2019,10:41AM,Dow Jones News,Correction to Apple iPod Touch Article,NASDAQ:AAPL,Apple Inc,0.031108636409044266,0.17763754725456238,0.7912538051605225
05/28/2019,9:23AM,Dow Jones News,Apple Introduces New iPod Touch,NASDAQ:AAPL,Apple Inc,0.21903130412101746,0.01824633777141571,0.762722373008728
05/24/2019,5:50PM,Dow Jones News,Source Says Apple Buys Asthma Monitoring Company Tueo Health -CNBC,NASDAQ:AAPL,Apple Inc,0.053818002343177795,0.019054625183343887,0.9271274209022522
05/22/2019,8:44AM,Dow Jones News,UK's CMA Says Apple Will Provide Clearer Information on iPhone,NASDAQ:AAPL,Apple Inc,0.15709547698497772,0.01021366287022829,0.8326908946037292
05/21/2019,3:31PM,Dow Jones News,Apple Changes MacBook Butterfly Keyboard After User Complaints -- Update,NASDAQ:AAPL,Apple Inc,0.01721813902258873,0.722190260887146,0.26059168577194214
05/21/2019,1:30PM,Dow Jones News,Apple Changes MacBook Butterfly Keyboard After User Complaints,NASDAQ:AAPL,Apple Inc,0.027355335652828217,0.3455929160118103,0.6270517706871033
05/21/2019,3:02AM,Dow Jones News,"Toshiba Memory to Buy Out Apple, Dell -- WSJ",NASDAQ:AAPL,Apple Inc,0.19969159364700317,0.018234282732009888,0.7820740938186646
05/19/2019,9:29AM,Dow Jones News,Not Even Apple Can Clean Up the Mess of Streaming TV,NASDAQ:AAPL,Apple Inc,0.03307562693953514,0.2506170868873596,0.7163073420524597
05/14/2019,3:02AM,Dow Jones News,Apple Ruling Pressures App Store -- WSJ,NASDAQ:AAPL,Apple Inc,0.01215030625462532,0.9355899691581726,0.05225976184010506
05/13/2019,11:28AM,Dow Jones News,Supreme Court Allows Against Apple Antitrust Case to Proceed--3rd Update,NASDAQ:AAPL,Apple Inc,0.053688473999500275,0.06495131552219391,0.8813601732254028
05/13/2019,11:12AM,Dow Jones News,Supreme Court Allows Against Apple Antitrust Case to Proceed--2nd Update,NASDAQ:AAPL,Apple Inc,0.0621551051735878,0.057669833302497864,0.8801750540733337
05/13/2019,11:02AM,Dow Jones News,Supreme Court Allows Antitrust Suit Against Apple to Proceed--Update,NASDAQ:AAPL,Apple Inc,0.028763547539711,0.09211485832929611,0.8791216015815735
05/13/2019,10:56AM,Dow Jones News,Supreme Court Allows Antitrust Suit Against Apple to Proceed,NASDAQ:AAPL,Apple Inc,0.0389719158411026,0.27767685055732727,0.6833512187004089
05/11/2019,8:29AM,Dow Jones News,Apple and the iPhone Near Trade Crosshairs Again,NASDAQ:AAPL,Apple Inc,0.1566367745399475,0.34068718552589417,0.5026760697364807
05/09/2019,10:30AM,Business Wire,"Apple Carnegie Library Opens Saturday in Washington, D.C.",NASDAQ:AAPL,Apple Inc,0.04991155117750168,0.022862235084176064,0.927226185798645
05/07/2019,1:03PM,Dow Jones News,"Apple, SAP Collaboration Will Help Users Create Apps -Reuters",NASDAQ:AAPL,Apple Inc,0.106937475502491,0.010245461948215961,0.8828170299530029
05/04/2019,3:02AM,Dow Jones News,Probe of Ex-Apple Supplier Is Settled -- WSJ,NASDAQ:AAPL,Apple Inc,0.03209647163748741,0.609257161617279,0.3586464524269104
05/03/2019,2:41PM,Dow Jones News,Probe of Former Apple Supplier of iPhone Glass Is Settled,NASDAQ:AAPL,Apple Inc,0.03567282482981682,0.30486226081848145,0.6594648361206055
05/01/2019,5:15PM,Dow Jones News,Qualcomm to Get at Least $4.5 Billion in Apple Settlement -- Update,NASDAQ:AAPL,Apple Inc,0.7279298305511475,0.012497663497924805,0.2595725655555725
05/01/2019,11:58AM,Dow Jones News,"Apple Up Over 6%, Best Performer in the DJIA -- Data Talk",NASDAQ:AAPL,Apple Inc,0.9468898773193359,0.015970798209309578,0.0371394082903862
05/01/2019,5:59AM,Dow Jones News,"Qualcomm Profit Will Likely Sag, but All Eyes Are on Apple Windfall",NASDAQ:AAPL,Apple Inc,0.03518099710345268,0.5815547108650208,0.38326430320739746
05/01/2019,3:02AM,Dow Jones News,Slowing iPhone Demand PinchesApple -- WSJ,NASDAQ:AAPL,Apple Inc,0.02487349696457386,0.9384340047836304,0.03669251874089241
04/30/2019,7:46PM,Dow Jones News,Apple's iPhone Sales Drop 17%--2nd Update,NASDAQ:AAPL,Apple Inc,0.00834625493735075,0.9725481271743774,0.01910555362701416
04/30/2019,5:18PM,Dow Jones News,Apple's iPhone Sales Drop 17%--Update,NASDAQ:AAPL,Apple Inc,0.007659731432795525,0.973063051700592,0.019277308136224747
04/30/2019,5:00PM,Dow Jones News,Apple's iPhone Sales Drop 17%,NASDAQ:AAPL,Apple Inc,0.00762092974036932,0.9736234545707703,0.01875559613108635
04/30/2019,5:59AM,Dow Jones News,"Apple to Emphasize Services Push, as iPhone Stalls -- Earnings Preview",NASDAQ:AAPL,Apple Inc,0.1276574730873108,0.7686389684677124,0.1037035658955574
04/29/2019,4:38AM,PR Newswire (Canada),Enquête au nom des actionnaires d'Apple Inc. (APPL) : poursuite intentée,NASDAQ:AAPL,Apple Inc,0.06524471193552017,0.017923058941960335,0.9168322682380676
04/26/2019,7:30PM,PR Newswire (US),Apple Inc. Shareholder Investigation: Lawsuit Filed (AAPL),NASDAQ:AAPL,Apple Inc,0.02511041797697544,0.4053199887275696,0.5695696473121643
04/25/2019,6:28PM,Dow Jones News,Turnover Hits Apple's Famed Industrial Design Team,NASDAQ:AAPL,Apple Inc,0.05244569480419159,0.8336175084114075,0.11393673717975616
04/25/2019,9:19AM,Dow Jones News,Apple Recalls AC Wall Plug Adapters Due to Shock Risk,NASDAQ:AAPL,Apple Inc,0.010524298995733261,0.9645287990570068,0.024946942925453186
04/25/2019,8:30AM,Business Wire,Important Notice for Certain AC Wall Plug Adapters and Apple World Travel Adapter Kits,NASDAQ:AAPL,Apple Inc,0.19854353368282318,0.0073796603828668594,0.7940768003463745
04/18/2019,9:16AM,Dow Jones News,Apple To Expand Recycling Programs,NASDAQ:AAPL,Apple Inc,0.5607172846794128,0.012006890028715134,0.4272758364677429
04/18/2019,8:00AM,Business Wire,Apple Expands Global Recycling Programs,NASDAQ:AAPL,Apple Inc,0.557206928730011,0.0190900806337595,0.42370301485061646
04/17/2019,4:25PM,PR Newswire (US),Bernstein Liebhard LLP Announces That A Class Action Has Been Filed On Behalf Of Apple Inc. Investors,NASDAQ:AAPL,Apple Inc,0.0318036824464798,0.4921926259994507,0.4760037064552307
04/17/2019,2:29PM,Dow Jones News,Qualcomm Shares Rising One Day After Apple Deal Announced,NASDAQ:AAPL,Apple Inc,0.7919647693634033,0.05337870866060257,0.1546565145254135
04/17/2019,12:06PM,Dow Jones News,Sources Say Apple Speaking to Cos. That Make Self-Driving Car Sensors -Reuters,NASDAQ:AAPL,Apple Inc,0.04213983193039894,0.014916512183845043,0.9429436922073364
04/17/2019,10:15AM,Dow Jones News,Qualcomm Up Another 16% After Agreement With Apple,NASDAQ:AAPL,Apple Inc,0.9399145841598511,0.020420920103788376,0.039664484560489655
04/17/2019,3:02AM,Dow Jones News,"Apple, Qualcomm End Legal Feud -- WSJ",NASDAQ:AAPL,Apple Inc,0.035122837871313095,0.30541902780532837,0.6594581007957458
04/16/2019,8:45PM,Dow Jones News,Apple and Qualcomm Agree to Drop All Litigation -- 6th Update,NASDAQ:AAPL,Apple Inc,0.043429724872112274,0.5789807438850403,0.37758946418762207
04/16/2019,4:22PM,Dow Jones News,Apple and Qualcomm Agree to Drop All Litigation -- 4th Update,NASDAQ:AAPL,Apple Inc,0.04483109340071678,0.4469466507434845,0.5082222819328308
04/16/2019,3:53PM,Dow Jones News,Apple and Qualcomm Agree to Drop All Litigation -- 3rd Update,NASDAQ:AAPL,Apple Inc,0.0394144169986248,0.42015865445137024,0.5404269099235535
04/16/2019,3:43PM,Dow Jones News,Apple and Qualcomm Agree to Drop All Litigation -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.04675780236721039,0.37056997418403625,0.5826721787452698
04/16/2019,3:41PM,Dow Jones News,Qualcomm Shares Rising After Settlement With Apple,NASDAQ:AAPL,Apple Inc,0.9102915525436401,0.04758936166763306,0.04211904853582382
04/16/2019,3:17PM,Dow Jones News,The Apple-Qualcomm Courtroom Showdown Kicks Off -- Update,NASDAQ:AAPL,Apple Inc,0.033987898379564285,0.09040515124797821,0.8756069540977478
04/16/2019,3:04PM,Business Wire,Qualcomm and Apple Agree to Drop All Litigation,NASDAQ:AAPL,Apple Inc,0.01670868694782257,0.8156700134277344,0.16762134432792664
04/16/2019,11:26AM,Dow Jones News,The Apple-Qualcomm Courtroom Showdown Kicks Off,NASDAQ:AAPL,Apple Inc,0.147165447473526,0.13173654675483704,0.721098005771637
04/13/2019,12:29AM,Dow Jones News,Apple and Qualcomm's Billion-Dollar Staredown,NASDAQ:AAPL,Apple Inc,0.11502975970506668,0.031487517058849335,0.853482723236084
04/11/2019,12:59PM,Dow Jones News,Antitrust Officials in Netherlands Looking Into Apple's App Store -Reuters,NASDAQ:AAPL,Apple Inc,0.03535199537873268,0.1419830024242401,0.8226649761199951
04/11/2019,3:00AM,Business Wire,Apple Tops Clean Energy Goal with New Supplier Commitments,NASDAQ:AAPL,Apple Inc,0.8901156187057495,0.008720271289348602,0.10116413235664368
04/09/2019,11:51AM,Dow Jones News,Apple on Track for Longest Winning Streak Since October 2010 -- Data Talk,NASDAQ:AAPL,Apple Inc,0.15952034294605255,0.01898915506899357,0.8214905261993408
04/06/2019,3:02AM,Dow Jones News,Apple Passes Spotify in U.S. Payers -- WSJ,NASDAQ:AAPL,Apple Inc,0.8869374990463257,0.028655042871832848,0.08440740406513214
04/05/2019,11:21AM,Dow Jones News,Apple Music Overtakes Spotify in U.S. Subscribers,NASDAQ:AAPL,Apple Inc,0.2801675498485565,0.016167327761650085,0.7036651372909546
04/04/2019,6:36PM,Dow Jones News,AI Expert Ian Goodfellow Leaves Google for Apple -- CNBC,NASDAQ:AAPL,Apple Inc,0.028966045007109642,0.08424681425094604,0.8867871165275574
04/01/2019,8:29AM,Dow Jones News,There Are Five Different Races in Streaming TV. Here's Where Apple Fits In.,NASDAQ:AAPL,Apple Inc,0.03877429664134979,0.026200396940112114,0.9350253343582153
04/01/2019,8:25AM,GlobeNewswire Inc.,"Report: Developing Opportunities within Apple, Dollar Tree, Charter Communications, Universal Display, DSW, and Revlon — Fu...",NASDAQ:AAPL,Apple Inc,0.7613163590431213,0.007058464922010899,0.23162515461444855
03/29/2019,6:12PM,Dow Jones News,Apple Cancels AirPower Charging Pad--Update,NASDAQ:AAPL,Apple Inc,0.019482720643281937,0.6898916363716125,0.290625661611557
03/29/2019,5:52PM,Dow Jones News,Apple Cancels AirPower Charging Pad,NASDAQ:AAPL,Apple Inc,0.018633507192134857,0.763764500617981,0.21760204434394836
03/29/2019,4:07PM,Dow Jones News,Apple Cancels AirPower Charging Pad -- TechCrunch,NASDAQ:AAPL,Apple Inc,0.023282362148165703,0.5970009565353394,0.379716694355011
03/27/2019,3:02AM,Dow Jones News,"Apple, Qualcomm Trade Blows -- WSJ",NASDAQ:AAPL,Apple Inc,0.060587864369153976,0.017870500683784485,0.9215416312217712
03/26/2019,10:14PM,Dow Jones News,"Apple Violated Qualcomm Patent, U.S. Trade Judge Rules --2nd Update",NASDAQ:AAPL,Apple Inc,0.028677890077233315,0.22552543878555298,0.7457966804504395
03/26/2019,4:19PM,Dow Jones News,Apple Makes Risky Jump to Other Devices to Sell Services,NASDAQ:AAPL,Apple Inc,0.1505102962255478,0.03319162502884865,0.8162980675697327
03/26/2019,3:51PM,Dow Jones News,"Apple Violated Qualcomm Patent, U.S. Trade Judge Rules -- Update",NASDAQ:AAPL,Apple Inc,0.022451557219028473,0.24754074215888977,0.7300077676773071
03/26/2019,3:24PM,Dow Jones News,"Apple Violated Qualcomm Patent, U.S. Trade Judge Rules",NASDAQ:AAPL,Apple Inc,0.030593816190958023,0.5579935312271118,0.41141268610954285
03/26/2019,3:21PM,Dow Jones News,Apple Trading Down 0.6% Following Qualcomm Patent Decision,NASDAQ:AAPL,Apple Inc,0.008726082742214203,0.969060480594635,0.022213371470570564
03/26/2019,2:46PM,Dow Jones News,ITC Judge Finds Apple Infringes Qualcomm Patent -Bloomberg,NASDAQ:AAPL,Apple Inc,0.02695135772228241,0.8020471334457397,0.17100146412849426
03/26/2019,10:12AM,Dow Jones News,Apple Bets That Plugging Its Values Can Help Create Value,NASDAQ:AAPL,Apple Inc,0.8532994985580444,0.008331052027642727,0.13836947083473206
03/26/2019,3:02AM,Dow Jones News,Apple Extends Push Into New Territory -- WSJ,NASDAQ:AAPL,Apple Inc,0.6268202066421509,0.030911589041352272,0.3422682285308838
03/25/2019,8:03PM,Dow Jones News,Wall Street Journal's Partnership With Apple Marks Shift in Strategy,NASDAQ:AAPL,Apple Inc,0.874871551990509,0.02242654748260975,0.10270189493894577
03/25/2019,7:36PM,Dow Jones News,"Apple Pushes Beyond iPhone With Launch of TV, Finance, Gaming, News Services",NASDAQ:AAPL,Apple Inc,0.4833486080169678,0.012245339341461658,0.5044060945510864
03/25/2019,5:02PM,Dow Jones News,"The Apple Card Is Here, With Cash Back and Privacy Promises",NASDAQ:AAPL,Apple Inc,0.15048347413539886,0.013418675400316715,0.8360978364944458
03/25/2019,3:48PM,Dow Jones News,"Apple Launches TV App, Credit Card, Subscription Services",NASDAQ:AAPL,Apple Inc,0.09565187990665436,0.013893176801502705,0.890454888343811
03/25/2019,2:40PM,Business Wire,"Apple Unveils Apple TV+, The New Home for the World’s Most Creative Storytellers",NASDAQ:AAPL,Apple Inc,0.2570604979991913,0.009187396615743637,0.7337521314620972
03/25/2019,1:51PM,Business Wire,"Apple Introduces Apple Arcade — the World’s First Game Subscription Service for Mobile, Desktop and the Living Room",NASDAQ:AAPL,Apple Inc,0.20082180202007294,0.01156243309378624,0.7876157760620117
03/25/2019,1:39PM,Business Wire,"Introducing Apple Card, a New Kind of Credit Card Created by Apple",NASDAQ:AAPL,Apple Inc,0.1447288542985916,0.010632657445967197,0.844638466835022
03/25/2019,1:25PM,Business Wire,"Apple Launches Apple News+, an Immersive Magazine and News Reading Experience",NASDAQ:AAPL,Apple Inc,0.1224374994635582,0.015866734087467194,0.8616957664489746
03/25/2019,6:22AM,Dow Jones News,"With the iPhone Sputtering, Apple Bets Its Future on TV and News",NASDAQ:AAPL,Apple Inc,0.07853373140096664,0.038597021251916885,0.8828692436218262
03/25/2019,3:02AM,Dow Jones News,Apple Bets Its Future On TV and News -- WSJ,NASDAQ:AAPL,Apple Inc,0.0699954703450203,0.014594625681638718,0.9154099225997925
03/24/2019,10:46AM,Dow Jones News,"With the iPhone Sputtering, Apple Bets its Future on TV and News",NASDAQ:AAPL,Apple Inc,0.07853373140096664,0.038597021251916885,0.8828692436218262
03/20/2019,11:05AM,Dow Jones News,Apple Launches New AirPods in Wearables Push,NASDAQ:AAPL,Apple Inc,0.39174598455429077,0.014621210284531116,0.5936328172683716
03/19/2019,1:00PM,Business Wire,Apple Teams with Media Literacy Programs in the US and Europe,NASDAQ:AAPL,Apple Inc,0.6934083104133606,0.007512260228395462,0.29907938838005066
03/16/2019,2:06PM,Dow Jones News,Apple Watch Has Mixed Results in Big Heart Study,NASDAQ:AAPL,Apple Inc,0.011709321290254593,0.9677518010139465,0.020538916811347008
03/15/2019,12:39PM,Dow Jones News,Apple Defends App Store Against Spotify's Antitrust Claims,NASDAQ:AAPL,Apple Inc,0.06543422490358353,0.633884608745575,0.30068111419677734
03/14/2019,8:21PM,Dow Jones News,"Facebook, Google, Apple Hit by Outages -- 3rd Update",NASDAQ:AAPL,Apple Inc,0.02518294006586075,0.8058978915214539,0.16891919076442719
03/14/2019,2:55PM,Dow Jones News,Apple to Hold Worldwide Developers Conference June 3-7 in San Jose,NASDAQ:AAPL,Apple Inc,0.032750699669122696,0.021508879959583282,0.9457404613494873
03/14/2019,12:00PM,Business Wire,Apple to Host Annual Worldwide Developers Conference June 3-7 in San Jose,NASDAQ:AAPL,Apple Inc,0.043037381023168564,0.016927221789956093,0.9400354027748108
03/13/2019,4:17PM,Dow Jones News,Apple Buys Machine Learning Business Laserlike -The Information,NASDAQ:AAPL,Apple Inc,0.05991235747933388,0.01685880497097969,0.9232288599014282
03/13/2019,3:34PM,Dow Jones News,Apple Music Available on Amazon's Fire TV -CNBC,NASDAQ:AAPL,Apple Inc,0.03262859210371971,0.020064136013388634,0.947307288646698
03/13/2019,7:50AM,Dow Jones News,Spotify Files EU Antitrust Complaint Over Apple's App Store -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.01165101956576109,0.9413286447525024,0.047020308673381805
03/13/2019,6:57AM,Dow Jones News,Spotify Files EU Antitrust Complaint Over Apple's App Store -- Update,NASDAQ:AAPL,Apple Inc,0.011237381026148796,0.903066098690033,0.08569657802581787
03/13/2019,6:46AM,Dow Jones News,Spotify Files Antitrust Complaint Against Apple in EU,NASDAQ:AAPL,Apple Inc,0.018315160647034645,0.8807932734489441,0.10089165717363358
03/06/2019,3:23PM,Dow Jones News,"Apple to Add 1,200 More San Diego Jobs, EDC Says",NASDAQ:AAPL,Apple Inc,0.8271775841712952,0.0400334857404232,0.13278897106647491
03/06/2019,1:12PM,Dow Jones News,Apple Releases Annual Supplier Responsibility Progress Report,NASDAQ:AAPL,Apple Inc,0.062317632138729095,0.022185126319527626,0.9154972434043884
03/06/2019,12:00PM,Business Wire,Apple Releases 13th Annual Supplier Responsibility Progress Report,NASDAQ:AAPL,Apple Inc,0.0964357852935791,0.02603861130774021,0.8775256276130676
03/04/2019,4:47PM,Business Wire,Apple to Transfer Listing of Debt Securities to Nasdaq,NASDAQ:AAPL,Apple Inc,0.031511034816503525,0.023026706650853157,0.9454622268676758
02/25/2019,7:29AM,Dow Jones News,"Apple, Goldman Tie-Up Is Latest Way for Silicon Valley to Reshape Wall Street",NASDAQ:AAPL,Apple Inc,0.4237648546695709,0.008687580935657024,0.5675475597381592
02/22/2019,3:02AM,Dow Jones News,Apple Teams With Jack Ma -- WSJ,NASDAQ:AAPL,Apple Inc,0.11689690500497818,0.011806030757725239,0.8712971210479736
02/22/2019,3:02AM,Dow Jones News,"Goldman, Apple Set Card Launch -- WSJ",NASDAQ:AAPL,Apple Inc,0.07203856855630875,0.01190587691962719,0.9160555005073547
02/21/2019,7:29AM,Dow Jones News,"Apple, Goldman Sachs Team Up on Credit Card Paired with iPhone",NASDAQ:AAPL,Apple Inc,0.6094599366188049,0.010380394756793976,0.3801597058773041
02/21/2019,5:59AM,Dow Jones News,"Apple to Chinese Consumers: Buy a New iPhone for Under $30 a Month, Interest Free",NASDAQ:AAPL,Apple Inc,0.044674377888441086,0.01588885858654976,0.9394367337226868
02/19/2019,3:02AM,Dow Jones News,Apple's Executive Shake-Up Underscores Focus on Future -- WSJ,NASDAQ:AAPL,Apple Inc,0.07177293300628662,0.655279278755188,0.272947758436203
02/18/2019,1:28PM,Dow Jones News,Correction to Apple's Executive Changes,NASDAQ:AAPL,Apple Inc,0.025840355083346367,0.2738337218761444,0.7003259658813477
02/18/2019,10:59AM,Dow Jones News,Apple Executive Shake-Up Readies It for Life After iPhone,NASDAQ:AAPL,Apple Inc,0.0358208492398262,0.02313440665602684,0.9410446882247925
02/15/2019,3:14PM,Dow Jones News,"Apple Removes Five Mineral Suppliers, Flags Eight Incidents in Conflict Report",NASDAQ:AAPL,Apple Inc,0.0181169081479311,0.9576713442802429,0.024211760610342026
02/14/2019,7:29AM,Dow Jones News,"Lee Clow, Ad Legend Known for Apple Campaigns, Retires",NASDAQ:AAPL,Apple Inc,0.02791721001267433,0.22345854341983795,0.7486242651939392
02/14/2019,4:13AM,Dow Jones News,Apple to Sell Older iPhone Models Again in Germany --Update,NASDAQ:AAPL,Apple Inc,0.28068485856056213,0.010699479840695858,0.7086156010627747
02/14/2019,4:02AM,Dow Jones News,Apple to Sell Older iPhone Models Again in Germany Amid Patent Dispute With Qualcomm,NASDAQ:AAPL,Apple Inc,0.025750698521733284,0.9094363451004028,0.06481290608644485
02/14/2019,3:02AM,Dow Jones News,Ex-Apple Lawyer Accused Of Insider Trading -- WSJ,NASDAQ:AAPL,Apple Inc,0.029524220153689384,0.5172597169876099,0.4532161056995392
02/13/2019,7:00PM,Dow Jones News,"Apple Planning to Unveil Video Service on March 25, Sources Say -Bloomberg",NASDAQ:AAPL,Apple Inc,0.03336864709854126,0.018028071150183678,0.9486032724380493
02/13/2019,5:59PM,Dow Jones News,SEC Accuses Ex-Apple Executive of Insider Trading--3rd Update,NASDAQ:AAPL,Apple Inc,0.024557117372751236,0.6763038039207458,0.2991390824317932
02/13/2019,2:00PM,Dow Jones News,SEC Accuses Ex-Apple Executive of Insider Trading--2nd Update,NASDAQ:AAPL,Apple Inc,0.024583028629422188,0.6800164580345154,0.2954005300998688
02/13/2019,1:52PM,Dow Jones News,SEC Accuses Ex-Apple Executive of Insider Trading--Update,NASDAQ:AAPL,Apple Inc,0.01934747025370598,0.7603394985198975,0.22031311690807343
